GP_100;Agente de Máscaras / Agent of Masks;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=196,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=4842;Pacto das Guildas;;;;;;
ASBRO_11;Agente de Recuperação (Art Card com Assinatura) / Retrieval Agent (Art Card with Signature);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480041,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=67222;A Guerra dos Irmaos (Art Series);;;;;;
ASBRO_11;Agente de Recuperação (Art Card) / Retrieval Agent (Art Card);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480041,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=67300;A Guerra dos Irmaos (Art Series);;;;;;
ASSNC_1;Agente de Reforço (Art Card com Assinatura) / Backup Agent (Art Card with Signature);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479902,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=63838;Ruas de Nova Capenna (Art Series);;;;;;
ASSNC_1;Agente de Reforço (Art Card) / Backup Agent (Art Card);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479902,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=63763;Ruas de Nova Capenna (Art Series);;;;;;
PR_55;Agente de Shauku / Agent of Shauku;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=211,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=8651;Profecia;;;;;;
AI_94;Agente de Stromgald / Agent of Stromgald;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=194,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=4017;Aliancas;;;;;;
AI_95;Agente de Stromgald (Doorway) / Agent of Stromgald (Doorway);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=194,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=50913;Aliancas;;;;;;
MB1_1984;Agente Deteriorado / Blighted Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479791,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=313;Mystery Booster;;;11,95;;;
SLD151_1203;Agente Deteriorado / Blighted Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480182,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=313;Secret Lair Drop Series: Phyrexian Faves;;;;;;
ASSNC_14;Agente do Aliscudo (Art Card com Assinatura) / Wingshield Agent (Art Card with Signature);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479902,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=63851;Ruas de Nova Capenna (Art Series);;;;;;
ASSNC_14;Agente do Aliscudo (Art Card) / Wingshield Agent (Art Card);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479902,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=63776;Ruas de Nova Capenna (Art Series);;;;;;
ON_35;Agente do Manto Eólico / Gustcloak Runner;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=205,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=6867;Investida;;;;;;
FECLB_492;Agente do Trono de Ferro / Agent of the Iron Throne;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479915,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=64128;Commander Legends: Batalha por Portal de Baldur (Foil Etched);;2;6,42;PT/EN   [Português / Inglês];NM   [Praticamente Nova];Foil Especial / Foil Etched
FECLB_493;Agente dos Ladrões das Sombras / Agent of the Shadow Thieves;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479915,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=64174;Commander Legends: Batalha por Portal de Baldur (Foil Etched);;;;;;
NEO_53;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=2&page=10&position=914&search_period=1&search_date=11/03/2024#914,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479888,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=62704;Kamigawa: Dinastia Neon;;1;1,75;JP      [Japonês];NM   [Praticamente Nova];Foil
VNEO_333;Agente Futurista / Futurist Operative;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479889,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=62704;Kamigawa: Dinastia Neon (Variantes);;3;1,06;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
VNEO_333;Agente Futurista / Futurist Operative;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479889,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=62704;Kamigawa: Dinastia Neon (Variantes);;3;1,06;JP      [Japonês];NM   [Praticamente Nova];
MKM_109;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=0&page=4&position=311&search_period=1&search_date=11/03/2024#311,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480392,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=72725;Assassinato na Mansao Karlov;;27;0,95;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
LE_33;Agente Infiltrado / Covert Operative;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=204,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=6720;Legioes;;;;;;
MOM_88;Agente Laminetéreo / Aetherblade Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480189,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=68563;Marcha das Maquinas;;1;1,25;PT/EN   [Português / Inglês];NM   [Praticamente Nova];Foil
MOM_88;Agente Laminetéreo / Aetherblade Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480189,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=68563;Marcha das Maquinas;;35;0,35;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
JR_109;Agente Sem Fragmentos / Shardless Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=301,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=25360;Judge Gift Program;;1;232,99;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
MB1_1484;Agente Sem Fragmentos / Shardless Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479791,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=25360;Mystery Booster;;4;8,90;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
CBMH2_321;Agente Sem Fragmentos / Shardless Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479850,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=25360;Modern Horizons 2 (Variantes);;;19,90;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
CBMH2_321;Agente Sem Fragmentos / Shardless Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479850,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=25360;Modern Horizons 2 (Variantes);;;29,90;PT/EN   [Português / Inglês];NM   [Praticamente Nova];Foil
OFMH2_423;Agente Sem Fragmentos / Shardless Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479854,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=25360;Modern Horizons 2 (Moldura Antiga);;;29,90;PT/EN   [Português / Inglês];NM   [Praticamente Nova];Foil
OFMH2_423;Agente Sem Fragmentos / Shardless Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479854,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=25360;Modern Horizons 2 (Moldura Antiga);;1;17,90;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
MAJ21_1;Agente sem Rosto / Faceless Agent;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479868,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=61100;Jumpstart: Historic Horizons;;;;;;
CFX_131;Agentes de Vectis / Vectis Agents;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=183,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=1802;Confluencia;;;;;;
