YLCI_013;Extração Fantasmal / Phantasmal Extraction;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480390,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=72127;Alquimia: Ixalan;;;;;;
AP_42;Extração Mental / Mind Extraction;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=209,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=7860;Apocalipse;;;;;;
OD_85;Extrair / Extract;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=208,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=7553;Odisseia;;;;;;
CBAFC_315;Extrair Cérebro / Extract Brain;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479863,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=60825;Forgotten Realms Commander (Variantes);;;;;;
MB1_1424;Extrair das Trevas / Extract from Darkness;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479791,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=28760;Mystery Booster;;3;0,55;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
MKM_84;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=0&page=6&position=547&search_period=1&search_date=11/03/2024#547,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480392,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=72451;Assassinato na Mansao Karlov;;29;1,45;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
ASMKM_7;Extrair uma Confissão (Art Card com Assinatura) / Extract a Confession (Art Card with Signature);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480429,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=72836;Assassinato na Mansao Karlov (Art Series);;;;;;
ASMKM_7;Extrair uma Confissão (Art Card) / Extract a Confession (Art Card);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480429,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=72885;Assassinato na Mansao Karlov (Art Series);;4;1,00;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
MM_310;Extrato de Baiacú / Puffer Extract;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=213,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=9192;Mascaras de Mercadia;;;;;;
LW_258;Extrato de Luvalua / Moonglove Extract;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=188,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=2954;Lorwyn;;;;;;
DDAEVG_24;Extrato de Luvalua / Moonglove Extract;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=43492,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=2954;Duel Decks Anthology: Elves vs. Goblins;;6;0,40;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
