EX_62;Fuga / Fugue;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=217,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=9930;Exodo;;;;;;
7E_137;Fuga / Fugue;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=322,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=9930;Setima Edicao;;;;;;
ASVOW_31;Fuga Apavorante (Art Card com Assinatura) / Dread Fugue (Art Card with Signature);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479881,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=62173;Innistrad: Voto Carmesim (Art Series);;;;;;
ASVOW_31;Fuga Apavorante (Art Card) / Dread Fugue (Art Card);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479881,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=62253;Innistrad: Voto Carmesim (Art Series);;;;;;
SNC_58;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=2&page=3&position=252&search_period=1&search_date=11/03/2024#252,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479899,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=63662;Ruas de Nova Capenna;;1;0,79;PT/EN   [Português / Inglês];NM   [Praticamente Nova];Foil
ASSNC_13;Fuga da Cidade (Art Card com Assinatura) / Run Out of Town (Art Card with Signature);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479902,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=63850;Ruas de Nova Capenna (Art Series);;;;;;
ASSNC_13;Fuga da Cidade (Art Card) / Run Out of Town (Art Card);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479902,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=63775;Ruas de Nova Capenna (Art Series);;;;;;
MKM_190;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=0&page=1&position=43&search_period=1&search_date=11/03/2024#43,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480392,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=72731;Assassinato na Mansao Karlov;;;6,95;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
MKM_190B;Fuga da Prisão (Arquivo Misterioso) / Break Out (Mystery File);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480392,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=72936;Assassinato na Mansao Karlov;;;7,95;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
VNCC_118;Fuga da Prisão (Jailbreak) / Jailbreak;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479904,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=63718;Nova Capenna Commander (Variantes);;;;;;
