6E_241;Maro;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=235,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=10964;Sexta Edicao Classica;;;;;;
7E_256;Maro;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=322,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=10964;Setima Edicao;;;;;;
MB1_2037;Maro;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479791,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=10964;Mystery Booster;;4;2,35;PT/EN   [Português / Inglês];NM   [Praticamente Nova];Foil
SLD137_718;Maro (#718);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480132,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=67374;Secret Lair Drop Series: Extra Life 2022;;;;;;
SLD137_719;Maro (#719);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480132,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=67375;Secret Lair Drop Series: Extra Life 2022;;;;;;
CMB1_67;Maro's Gone Nuts;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479783,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=55542;Mystery Booster Playtest Cards;;;;;;
PC_49;Marondulante / Tidewalker;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=190,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=3226;Caos Planar;;;;;;
ONE_124;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=0&page=9&position=894&search_period=1&search_date=12/03/2024#894,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480158,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=67788;Phyrexia: Tudo sera um;;;0,95;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
BIONE_292;Maroto das Serras / Sawblade Scamp;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480161,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=67785;Phyrexia: Tudo sera um (Borderless Ichor);;2;1,75;PT/EN   [Português / Inglês];NM   [Praticamente Nova];Foil
BIONE_292;Maroto das Serras / Sawblade Scamp;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480161,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=67785;Phyrexia: Tudo sera um (Borderless Ichor);;25;0,95;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
SIONE_447;Maroto das Serras / Sawblade Scamp;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480169,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=67785;Phyrexia: Tudo sera um (Step-and-Compleat Borderless Ichor);;1;2,50;PT/EN   [Português / Inglês];NM   [Praticamente Nova];Foil
MB1_1434;Marreteiro / Hammer Dropper;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479791,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=51741;Mystery Booster;;3;0,38;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
DK_67;Marsh Goblins;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=225,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=11633;The Dark;;;;;;
P3K_141;Marshaling the Troops;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=276,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=20629;Portal Three Kingdoms;;;;;;
SFPIP_739;Martelo Behemoth / Behemoth Sledge;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480437,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=1590;Fallout (Surge Foil);;;;;;
MI_201;Martelo de Batalha dos Loxodontes / Loxodon Warhammer;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=202,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=6439;Mirrodin;;;;;;
9E_303;Martelo de Batalha dos Loxodontes / Loxodon Warhammer;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=233,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=6439;Nona Edicao - Kit Basico;;;;;;
