WARJP_97;Liliana, General da Horda Medonha / Liliana, Dreadhorde General;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479764,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=53301;A Guerra da Centelha (Japones);;;;;;
SLDEX03_510;Liliana, General da Horda Medonha / Liliana, Dreadhorde General;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480086,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=53301;Secret Lair Drop Series: Stained-Glass Planeswalkers;;;;;;
PWCS_20-04-03;Liliana, General da Horda Medonha / Liliana, Dreadhorde General;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480230,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=53301;Planeswalker Championship Promos;;;;;;
S18_4;Liliana, Intocada pela Morte / Liliana, Untouched by Death;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479740,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=50684;SDCC 2018;;;;;;
S17_4;Liliana, Majestade da Morte / Liliana, Death's Majesty;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479739,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=40730;SDCC 2017;;;;;;
MB1_701;Liliana, Majestade da Morte / Liliana, Death's Majesty;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479791,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=40730;Mystery Booster;;;14,90;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
SLD67_232;Liliana, Majestade da Morte / Liliana, Death's Majesty;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479962,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=40730;Secret Lair Drop Series: Thrilling Tales of the Undead;;;;;;
EAPIP_399;Lily Bowen, Raging Grandma;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480353,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=73131;Fallout (Extended Art);;;;;;
SFPIP_607;Lily Bowen, Raging Grandma;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480437,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=73131;Fallout (Surge Foil);;;;;;
ESPIP_927;Lily Bowen, Raging Grandma;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480439,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=73131;Fallout (Extended Art Surge Foil);;;;;;
TS_114;Lim-Dûl, o Necromante / Lim-Dûl the Necromancer;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=191,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=3459;Espiral Temporal;;;;;;
DI_58;Limite da Razão / Wit's End;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=195,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=4610;Insurreicao;;;;;;
AVR_264;Limited;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=320,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=39474;Retorno de Avacyn;;;;;;
TM10_TT10;Limited Formats (#10);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480347,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=71242;Magic 2010 (Tokens);;;;;;
TM11_TT06;Limited Play (#06);https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480348,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=71251;Magic 2011 (Tokens);;;;;;
M11_161;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=0&page=8&position=705&search_period=1&search_date=12/03/2024#705,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=230,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=12297;Magic 2011;;3;0,55;PT/EN   [Português / Inglês];MP   [Usada Moderadamente];
M10_165;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=0&page=8&position=704&search_period=1&search_date=12/03/2024#704,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=231,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=12297;Magic 2010;;;;;;
FNMP_145;Limo Ácido / Acidic Slime;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=297,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=12297;Friday Night Magic;;;;;;
CMA2_90;Limo Ácido / Acidic Slime;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=179141,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=12297;Commander Anthology;;14;0,75;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
MB1_1109;Limo Ácido / Acidic Slime;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479791,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=12297;Mystery Booster;;2;0,75;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
CBCMR_673;Limo Ácido / Acidic Slime;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479824,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=12297;Commander Legends (Variantes);;;;;;
PR30_17;Limo Ácido / Acidic Slime;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480016,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=12297;30th Anniversary Promos;;;;;;
SLD23_134;Limo Ácido / Acidic Slime;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480037,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=12297;Secret Lair Drop Series: Prime Slime;;;;;;
TS_207;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=0&page=1&position=83&search_period=1&search_date=12/03/2024#83,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=191,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=3552;Espiral Temporal;;;;;;
MKM_177;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=2&page=1&position=8&search_period=1&search_date=12/03/2024#8,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480392,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=72606;Assassinato na Mansao Karlov;;3;14,90;PT/EN   [Português / Inglês];NM   [Praticamente Nova];Foil
MKM_177;;https://www.vilacelta.com.br/?view=ecom/admin/stats/bestsellers&tcg=1&search_extras=0&page=1&position=12&search_period=1&search_date=12/03/2024#12,https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=480392,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=72606;Assassinato na Mansao Karlov;;36;8,95;PT/EN   [Português / Inglês];NM   [Praticamente Nova];
CFX_83;Limo Glutão / Gluttonous Slime;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=183,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=1754;Confluencia;;;;;;
EXCLB_636;Limo Verde / Green Slime;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=479914,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=64382;Commander Legends: Batalha por Portal de Baldur (Extended Art);;;;;;
HACHETTE_470;Limpa-Mentes Soratami / Soratami Mindsweeper;https://www.vilacelta.com.br/?view=ecom/itens&tcg=1&txt_edicao=340,https://www.vilacelta.com.br/?view=ecom/item&tcg=1&card=5435;Hachette Encyclopedia Inserts;;;;;;
